date,month,city,available bikes,season,weather condition,temperature (degree C),trips per bike,total bike trips,number of users,registered users (%),occasional_users (%),tot bike trip duration (min),day income (euros),customer satisfaction,new day subscriptions
2020-11-28,11,Milan,188,autumn,clear,15.44,51,9186,7284,69.8,30.2,237528.8,85598.0,8.53,5
2020-11-28,11,Madrid,186,autumn,heavy rain,14.16,33,937,617,74.9,25.1,15905.9,5569.5,8.85,6
2020-11-28,11,Berlin,186,autumn,light rain,16.43,41,2684,2056,71.0,29.0,59400.2,21263.1,7.84,5
2020-11-28,11,London,191,autumn,light rain,11.25,17,1144,872,63.4,36.6,17192.0,6415.8,9.6,-7
2020-11-29,11,Paris,190,autumn,cloudy,15.55,12,1835,1477,65.5,34.5,24480.9,9031.7,8.56,6
2020-11-29,11,Milan,190,autumn,cloudy,16.98,62,8881,7469,66.8,33.2,258836.3,94818.7,8.08,3
2020-11-29,11,Madrid,186,autumn,clear,12.18,35,6346,5707,69.9,30.1,135664.8,48861.3,7.65,-3
2020-11-29,11,Berlin,183,autumn,light rain,6.4,14,931,711,66.2,33.8,4989.0,1834.3,8.06,0
2020-11-29,11,London,183,autumn,clear,4.48,15,2760,2384,67.6,32.4,63231.5,23066.6,8.84,3
2020-11-30,11,Paris,193,autumn,cloudy,12.99,36,5347,3940,70.4,29.6,73959.7,26568.7,7.66,2
2020-11-30,11,Milan,193,autumn,light rain,9.47,36,2441,1982,67.4,32.6,81849.5,29898.2,7.39,7
2020-11-30,11,Madrid,194,autumn,clear,22.13,62,11549,8715,59.8,40.2,961.5,365.8,7.51,-6
2020-11-30,11,Berlin,180,autumn,heavy rain,7.04,21,575,537,68.1,31.9,7164.8,2606.4,7.74,0
2020-11-30,11,London,191,autumn,light rain,4.24,17,1178,866,73.6,26.4,5811.1,2050.0,8.1,5
2020-12-01,12,Paris,189,autumn,clear,8.29,22,4119,3043,71.9,28.1,47198.4,16814.9,7.53,6
2020-12-01,12,Milan,187,autumn,clear,19.02,48,8598,7181,63.6,36.4,171408.0,63913.8,8.3,8
2020-12-01,12,Madrid,188,autumn,heavy rain,21.07,66,1894,1541,72.6,27.4,13740.8,4874.2,8.09,7
2020-12-01,12,Berlin,191,autumn,light rain,10.64,42,2866,2167,75.8,24.2,52629.7,18337.2,5.85,-4
2020-12-01,12,London,196,autumn,cloudy,17.64,36,5454,3823,69.4,30.6,37861.1,13672.8,7.83,-5
2020-12-02,12,Paris,192,autumn,cloudy,7.44,21,3102,2510,70.4,29.6,63393.2,22773.8,9.33,3
2020-12-02,12,Milan,187,autumn,light rain,8.64,24,1591,1409,67.9,32.1,5310.9,1934.4,6.68,-3
2020-12-02,12,Madrid,179,autumn,cloudy,21.61,60,8110,7068,68.9,31.1,155218.7,56227.5,8.61,-6
2020-12-02,12,Berlin,184,autumn,cloudy,20.63,47,6526,5306,63.1,36.9,141412.7,52870.6,7.2,3
2020-12-02,12,London,182,autumn,light rain,12.05,41,2659,2166,66.9,33.1,62468.4,22877.8,8.76,6
2020-12-03,12,Paris,198,autumn,cloudy,4.08,23,3467,2635,71.1,28.9,2030.5,726.4,9.0,8
2020-12-03,12,Milan,193,autumn,cloudy,25.1,55,8058,5904,71.5,28.5,53249.7,19009.2,8.03,3
2020-12-03,12,Madrid,193,autumn,clear,23.25,73,13475,12492,74.6,25.4,142941.8,50137.0,9.49,4
2020-12-03,12,Berlin,192,autumn,cloudy,10.51,33,4761,3904,72.6,27.4,62735.0,22253.9,8.16,6
2020-12-03,12,London,183,autumn,heavy rain,10.77,19,538,438,67.3,32.7,5408.4,1976.0,10,-5
2020-12-04,12,Paris,189,autumn,light rain,14.94,39,2618,2039,66.5,33.5,66605.0,24440.8,6.89,6
2020-12-04,12,Milan,195,autumn,heavy rain,18.9,83,2446,1978,72.6,27.4,57646.4,20453.0,9.25,5
2020-12-04,12,Madrid,190,autumn,clear,14.54,42,7616,5880,74.4,25.6,207058.5,72702.6,6.87,-5
2020-12-04,12,Berlin,182,autumn,heavy rain,13.71,32,886,687,70.2,29.8,26471.2,9517.0,7.53,4
2020-12-04,12,London,184,autumn,light rain,5.4,33,2150,1738,67.5,32.5,48548.2,17716.3,7.28,4
2020-12-05,12,Paris,195,autumn,cloudy,25.13,62,9202,7826,68.9,31.1,221442.2,80204.0,7.36,5
2020-12-05,12,Milan,188,autumn,cloudy,14.06,47,6734,5066,71.2,28.8,169250.3,60516.7,8.75,6
2020-12-05,12,Madrid,187,autumn,clear,18.92,66,11826,9233,70.6,29.4,241159.5,86506.9,6.88,2
2020-12-05,12,Berlin,195,autumn,light rain,11.66,36,2505,1976,67.3,32.7,59256.7,21653.1,7.48,3
2020-12-05,12,London,192,autumn,light rain,10.46,18,1262,1034,69.3,30.7,21372.0,7721.7,7.32,0
2020-12-06,12,Paris,189,autumn,cloudy,11.98,39,5540,4965,66.5,33.5,23107.2,8478.6,7.36,4
2020-12-06,12,Milan,188,autumn,light rain,13.64,60,4012,3403,73.3,26.7,42150.6,14899.2,8.49,-6
2020-12-06,12,Madrid,186,autumn,clear,19.6,55,9805,7524,73.4,26.6,168833.7,59633.9,7.71,1
2020-12-06,12,Berlin,190,autumn,clear,12.13,37,6746,5399,73.8,26.2,51777.4,18242.3,8.43,6
2020-12-06,12,London,185,autumn,cloudy,8.85,37,5272,3980,72.4,27.6,50326.3,17876.4,6.95,-3
2020-12-07,12,Paris,192,autumn,clear,6.24,4,841,689,69.7,30.3,38500.0,13885.0,8.6,-5
2020-12-07,12,Milan,187,autumn,heavy rain,19.4,49,1401,1157,66.0,34.0,41724.8,15351.5,8.96,7
2020-12-07,12,Madrid,185,autumn,clear,17.24,55,9800,7571,75.9,24.1,330710.7,115160.4,8.79,-3
2020-12-07,12,Berlin,187,autumn,cloudy,15.38,52,7442,5701,66.3,33.7,90007.6,33070.4,8.38,3
2020-12-07,12,London,183,autumn,cloudy,-1.28,7,965,745,68.8,31.2,29174.4,10573.3,7.76,-3
2020-12-08,12,Paris,188,autumn,cloudy,8.57,32,4667,3461,70.9,29.1,177721.7,63654.6,6.83,7
2020-12-08,12,Milan,192,autumn,clear,18.19,58,10722,8641,72.4,27.6,111498.1,39599.7,8.64,3
2020-12-08,12,Madrid,190,autumn,light rain,26.37,82,5528,3820,65.2,34.8,170647.7,63057.9,7.93,-2
2020-12-08,12,Berlin,187,autumn,cloudy,14.35,45,6395,5348,62.5,37.5,95417.7,35782.6,8.88,3
2020-12-08,12,London,188,autumn,cloudy,8.9,31,4396,3353,73.5,26.5,44152.9,15584.3,7.89,-2
2020-12-09,12,Paris,186,autumn,heavy rain,19.81,55,1557,1314,73.3,26.7,1419.9,501.8,9.02,0
2020-12-09,12,Milan,193,autumn,light rain,18.42,48,3263,2476,64.2,35.8,38367.2,14257.4,6.13,2
2020-12-09,12,Madrid,190,autumn,light rain,14.91,39,2633,2025,72.9,27.1,85124.5,30158.6,8.85,-6
2020-12-09,12,Berlin,196,autumn,heavy rain,25.04,67,1978,1506,72.6,27.4,41170.7,14608.3,7.82,4
2020-12-09,12,London,194,autumn,light rain,9.99,25,1745,1358,62.9,37.1,24092.1,9016.4,6.47,-7
2020-12-10,12,Paris,191,autumn,cloudy,11.57,37,5309,3851,71.6,28.4,86904.0,31001.8,8.39,5
2020-12-10,12,Milan,190,autumn,light rain,17.92,43,2870,2272,68.6,31.4,60495.5,21943.0,8.21,5
2020-12-10,12,Madrid,193,autumn,cloudy,9.4,35,5196,3921,76.4,23.6,29654.4,10295.0,7.75,-7
2020-12-10,12,Berlin,187,autumn,cloudy,18.68,75,10577,8470,74.0,26.0,195567.7,68850.3,7.19,11
2020-12-10,12,London,194,autumn,clear,15.23,44,8225,5872,68.1,31.9,26974.2,9812.4,8.39,-3
2020-12-11,12,Paris,192,autumn,light rain,9.48,13,884,735,64.0,36.0,36316.2,13509.3,8.51,5
2020-12-11,12,Milan,184,autumn,clear,12.14,33,5918,4995,76.1,23.9,20560.1,7151.9,9.45,-4
2020-12-11,12,Madrid,184,autumn,cloudy,22.1,73,10177,8470,70.1,29.9,16455.6,5921.1,8.62,6
2020-12-11,12,Berlin,187,autumn,light rain,7.96,23,1547,1164,69.0,31.0,1334.1,483.0,8.08,2
2020-12-11,12,London,191,autumn,cloudy,7.7,26,3747,2897,71.1,28.9,79890.4,28577.2,9.53,-7
2020-12-12,12,Paris,191,autumn,cloudy,21.1,70,10101,7887,66.9,33.1,158456.9,58021.8,7.31,5
2020-12-12,12,Milan,186,autumn,clear,7.0,49,8761,7114,71.0,29.0,51382.8,18392.6,7.15,6
2020-12-12,12,Madrid,195,autumn,light rain,18.4,59,4042,3105,67.2,32.8,99259.2,36297.1,8.59,-10
2020-12-12,12,Berlin,190,autumn,clear,11.83,58,10492,9057,70.0,30.0,105826.7,38104.4,8.27,2
2020-12-12,12,London,198,autumn,light rain,9.34,20,1418,1157,68.5,31.5,24514.5,8900.2,6.87,-4
2020-12-13,12,Paris,187,autumn,light rain,11.42,38,2523,2175,70.9,29.1,18634.6,6676.6,7.68,-5
2020-12-13,12,Milan,197,autumn,cloudy,6.39,28,4223,3092,65.8,34.2,58995.1,21730.8,8.1,5
2020-12-13,12,Madrid,181,autumn,clear,26.52,63,10944,8592,74.9,25.1,223718.2,78363.7,7.13,-1
2020-12-13,12,Berlin,187,autumn,cloudy,11.77,24,3374,2388,68.6,31.4,34891.8,12658.0,7.75,3
2020-12-13,12,London,189,autumn,clear,10.13,31,5754,4899,69.9,30.1,9734.2,3507.0,8.45,-6
2020-12-14,12,Paris,185,autumn,cloudy,9.92,34,4761,3520,75.2,24.8,108383.5,37880.7,7.27,7
2020-12-14,12,Milan,196,autumn,cloudy,15.01,39,5783,4391,66.3,33.7,67132.1,24661.7,8.26,6
2020-12-14,12,Madrid,184,autumn,heavy rain,15.11,39,1091,914,65.0,35.0,22052.9,8160.8,7.89,-7
2020-12-14,12,Berlin,190,autumn,cloudy,11.16,55,7893,6436,72.6,27.4,139575.6,49532.4,8.83,8
2020-12-14,12,London,180,autumn,light rain,12.15,34,2174,1703,69.7,30.3,73799.4,26613.7,6.28,3
2020-12-15,12,Paris,193,autumn,clear,19.86,55,10155,8454,66.8,33.2,73709.8,27002.5,7.45,8
2020-12-15,12,Milan,180,autumn,light rain,22.52,74,4719,3868,68.3,31.7,59075.1,21462.1,8.59,-4
2020-12-15,12,Madrid,188,autumn,heavy rain,18.93,68,1938,1653,70.4,29.6,14993.3,5385.6,7.62,-4
2020-12-15,12,Berlin,190,autumn,light rain,10.58,28,1920,1513,76.6,23.4,24689.7,8560.3,7.54,3
2020-12-15,12,London,186,autumn,light rain,6.73,26,1736,1390,70.2,29.8,35764.1,12859.7,8.4,6
2020-12-16,12,Paris,195,autumn,cloudy,19.39,48,7062,5946,71.1,28.9,157828.6,56463.0,8.29,-7
2020-12-16,12,Milan,191,autumn,heavy rain,11.52,22,660,565,65.6,34.4,3748.3,1382.2,8.21,-6
2020-12-16,12,Madrid,199,autumn,clear,22.9,88,16774,12881,76.5,23.5,177254.5,61516.7,8.83,5
2020-12-16,12,Berlin,190,autumn,light rain,5.31,18,1233,1006,70.8,29.2,27641.7,9907.9,9.73,1
2020-12-16,12,London,188,autumn,light rain,11.76,43,2873,2356,70.4,29.6,49386.7,17743.1,7.26,3
2020-12-17,12,Paris,190,autumn,cloudy,11.11,30,4324,3293,65.7,34.3,69379.5,25578.6,9.11,-7
2020-12-17,12,Milan,189,autumn,light rain,14.06,49,3303,2652,72.4,27.6,52669.0,18707.5,8.27,5
2020-12-17,12,Madrid,188,autumn,cloudy,19.0,78,11053,8666,63.6,36.4,365278.7,136186.6,9.19,4
2020-12-17,12,Berlin,185,autumn,cloudy,7.41,25,3592,3041,75.1,24.9,86500.2,30258.7,6.85,5
2020-12-17,12,London,189,autumn,light rain,10.48,31,2079,1643,70.9,29.1,34571.9,12383.8,8.33,6
2020-12-18,12,Paris,194,autumn,light rain,9.08,22,1548,1351,69.2,30.8,16702.1,6038.2,7.8,2
2020-12-18,12,Milan,183,autumn,clear,16.51,50,8772,6672,77.2,22.8,223917.9,77402.3,7.65,3
2020-12-18,12,Madrid,188,autumn,light rain,11.34,21,1388,1139,64.2,35.8,8644.8,3212.0,7.99,2
2020-12-18,12,Berlin,190,autumn,clear,16.39,44,7990,5652,70.6,29.4,73528.7,26380.4,7.73,6
2020-12-18,12,London,183,autumn,cloudy,8.33,45,6276,4785,67.5,32.5,12537.9,4576.9,9.16,-5
2020-12-19,12,Paris,189,autumn,cloudy,8.28,40,5719,4764,71.6,28.4,104122.8,37152.1,8.77,4
2020-12-19,12,Milan,184,autumn,light rain,15.88,43,2799,2206,68.3,31.7,78728.8,28603.4,8.11,-3
2020-12-19,12,Madrid,189,autumn,clear,18.03,45,8184,6725,64.4,35.6,32941.7,12225.1,7.91,-4
2020-12-19,12,Berlin,191,autumn,heavy rain,15.32,36,1045,893,69.5,30.5,33414.8,12061.6,7.66,3
2020-12-19,12,London,193,autumn,light rain,9.37,28,1946,1745,72.7,27.3,44892.9,15917.5,8.09,3
2020-12-20,12,Paris,187,winter,clear,-0.38,1,177,163,74.1,25.9,2669.0,938.9,7.79,7
2020-12-20,12,Milan,179,winter,clear,0.41,1,170,150,70.7,29.3,1631.4,585.1,8.4,8
2020-12-20,12,Madrid,188,winter,clear,5.18,23,4128,3215,71.3,28.7,100626.7,35958.3,7.23,1
2020-12-20,12,Berlin,191,winter,light rain,0.88,10,722,556,71.2,28.8,8277.4,2960.7,7.82,4
2020-12-20,12,London,197,winter,heavy rain,2.39,27,803,636,64.3,35.7,4922.0,1828.4,7.67,4
2020-12-21,12,Paris,185,winter,cloudy,10.62,31,4380,3645,61.9,38.1,82417.9,31005.4,8.55,6
2020-12-21,12,Milan,189,winter,light rain,4.86,16,1088,803,75.2,24.8,24795.9,8667.6,7.95,4
2020-12-21,12,Madrid,189,winter,cloudy,25.26,58,8295,5984,61.4,38.6,190573.2,71870.3,6.95,3
2020-12-21,12,Berlin,194,winter,light rain,2.88,6,435,356,67.1,32.9,1297.4,474.5,8.23,8
2020-12-21,12,London,188,winter,light rain,-2.11,13,887,781,66.2,33.8,5155.7,1894.9,8.65,6
2020-12-22,12,Paris,183,winter,clear,5.47,36,6390,5530,68.1,31.9,175837.4,63959.1,8.02,3
2020-12-22,12,Milan,185,winter,clear,13.44,43,7646,6009,75.2,24.8,39583.9,13839.3,8.05,6
2020-12-22,12,Madrid,187,winter,light rain,20.81,57,3785,3012,68.6,31.4,90681.4,32905.2,7.11,8
2020-12-22,12,Berlin,190,winter,cloudy,3.99,37,5326,4486,66.1,33.9,194388.6,71502.6,8.23,5
2020-12-22,12,London,199,winter,clear,1.28,1,189,162,69.5,30.5,1788.3,645.7,7.57,-7
2020-12-23,12,Paris,188,winter,cloudy,-5.33,1,170,137,65.7,34.3,446.8,164.7,6.8,5
2020-12-23,12,Milan,192,winter,cloudy,8.06,26,3798,3111,72.0,28.0,78181.7,27828.3,8.1,3
2020-12-23,12,Madrid,195,winter,light rain,10.44,10,708,545,68.5,31.5,10008.6,3633.3,7.62,0
2020-12-23,12,Berlin,180,winter,clear,-1.54,9,1652,1236,65.8,34.2,59784.2,22025.8,8.04,7
2020-12-23,12,London,196,winter,cloudy,4.4,17,2565,2035,68.2,31.8,32228.3,11717.5,7.91,-5
2020-12-24,12,Paris,189,winter,cloudy,2.31,5,799,548,70.7,29.3,9060.0,3248.3,6.8,-2
2020-12-24,12,Milan,181,winter,heavy rain,0.96,1,27,20,70.9,29.1,543.0,194.5,8.56,-6
2020-12-24,12,Madrid,191,winter,light rain,8.96,39,2636,1949,70.8,29.2,23312.0,8357.3,7.34,3
2020-12-24,12,Berlin,194,winter,light rain,-3.63,1,68,49,69.8,30.2,658.2,237.2,8.96,5
2020-12-24,12,London,198,winter,cloudy,10.46,33,4972,4248,64.3,35.7,124123.1,46097.1,7.19,3
2020-12-25,12,Paris,198,winter,heavy rain,6.0,23,701,527,73.8,26.2,9881.2,3482.5,7.56,4
2020-12-25,12,Milan,181,winter,heavy rain,2.94,6,172,122,65.5,34.5,4452.1,1642.5,7.97,6
2020-12-25,12,Madrid,187,winter,heavy rain,14.21,54,1548,1383,69.0,31.0,24521.7,8876.8,9.18,-5
2020-12-25,12,Berlin,189,winter,cloudy,2.51,16,2276,1855,67.1,32.9,22248.6,8136.8,6.77,5
2020-12-25,12,London,192,winter,light rain,8.1,28,1928,1617,71.7,28.3,7018.6,2503.2,7.33,-5
2020-12-26,12,Paris,187,winter,light rain,1.73,15,1044,796,71.3,28.7,5298.1,1893.8,8.51,5
2020-12-26,12,Milan,191,winter,light rain,6.13,23,1604,1387,70.4,29.6,49442.3,17763.3,7.89,-7
2020-12-26,12,Madrid,190,winter,heavy rain,10.72,45,1309,1012,70.5,29.5,9814.6,3523.3,6.7,8
2020-12-26,12,Berlin,182,winter,cloudy,-4.9,1,136,97,66.4,33.6,2587.4,949.8,8.75,5
2020-12-26,12,London,181,winter,clear,2.88,19,3377,2413,71.4,28.6,59728.6,21332.9,8.03,0
2020-12-27,12,Paris,198,winter,light rain,2.02,25,1786,1502,73.1,26.9,2899.8,1026.0,10.03,5
2020-12-27,12,Milan,190,winter,clear,8.43,12,2220,1792,68.1,31.9,7352.5,2674.4,6.32,4
2020-12-27,12,Madrid,186,winter,light rain,8.06,24,1598,1284,73.6,26.4,44166.6,15582.1,7.95,-6
2020-12-27,12,Berlin,190,winter,clear,-0.9,1,180,147,72.7,27.3,222.8,79.0,8.47,1
2020-12-27,12,London,190,winter,cloudy,-2.82,1,142,119,66.9,33.1,61.4,22.5,7.13,4
2020-12-28,12,Paris,186,winter,heavy rain,-2.06,11,311,246,68.1,31.9,6008.5,2186.3,8.14,6
2020-12-28,12,Milan,187,winter,heavy rain,2.06,24,675,499,70.3,29.7,6838.6,2457.7,7.65,-5
2020-12-28,12,Madrid,188,winter,light rain,14.1,39,2607,1832,73.7,26.3,41256.2,14546.9,9.24,6
2020-12-28,12,Berlin,187,winter,clear,5.77,49,8802,7222,59.0,41.0,95121.7,36332.0,8.65,4
2020-12-28,12,London,190,winter,heavy rain,0.81,19,551,428,65.9,34.1,10303.0,3793.3,7.81,-1
2020-12-29,12,Paris,193,winter,light rain,0.21,5,390,307,66.0,34.0,9178.6,3377.0,7.36,2
2020-12-29,12,Milan,191,winter,clear,5.54,26,4880,3979,69.1,30.9,6332.2,2290.9,8.17,5
2020-12-29,12,Madrid,186,winter,light rain,19.72,79,5182,3952,64.6,35.4,61324.9,22744.8,8.49,3
2020-12-29,12,Berlin,198,winter,cloudy,10.23,44,6695,4763,73.7,26.3,21231.9,7485.4,6.79,4
2020-12-29,12,London,191,winter,clear,-0.45,4,795,690,66.7,33.3,14210.2,5209.0,9.54,7
2020-12-30,12,Paris,189,winter,light rain,4.18,1,66,52,67.2,32.8,1060.0,387.6,7.12,2
2020-12-30,12,Milan,199,winter,light rain,5.09,3,262,192,72.9,27.1,1355.9,480.2,8.55,6
2020-12-30,12,Madrid,189,winter,cloudy,7.78,37,5338,4405,66.0,34.0,83044.2,30559.7,6.76,4
2020-12-30,12,Berlin,186,winter,cloudy,4.54,20,2806,2095,68.1,31.9,124536.5,45314.5,8.41,4
2020-12-30,12,London,185,winter,light rain,2.06,1,78,67,73.4,26.6,811.4,286.5,7.68,-6
2020-12-31,12,Paris,187,winter,cloudy,-1.16,1,140,107,69.3,30.7,2684.0,970.1,8.61,7
2020-12-31,12,Milan,191,winter,light rain,2.78,17,1202,1074,72.6,27.4,15886.5,5637.1,7.47,2
2020-12-31,12,Madrid,184,winter,light rain,11.86,32,2110,1668,67.9,32.1,40513.0,14754.6,9.29,5
2020-12-31,12,Berlin,193,winter,heavy rain,-3.55,7,206,158,69.1,30.9,2578.0,932.7,7.65,2
2020-12-31,12,London,195,winter,light rain,-1.65,2,158,128,73.7,26.3,3104.1,1094.7,8.1,7
